"","species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation","real.species"
"750966","Nyssa ogeche",30.30223,-81.714587,4.68333333333333,8.5375,84.6406666666667,7.63816666666667,1.4995,0.1,"Sandy Loam",5.967269421,"Pinus elliottii"
"750971","Nyssa ogeche",29.688664,-81.525348,5.80956175298805,8.29083665338645,89.2701195219123,2.4390438247012,1.56621513944223,1,"Loamy Sand",4.090298176,"Pinus elliottii"
"750972","Nyssa ogeche",30.110746,-84.149844,6.78591836734694,4.82836734693878,91.084693877551,4.0869387755102,1.47116,10.098,"Loamy Sand",1.770774126,"Pinus elliottii"
"750988","Nyssa ogeche",30.495117,-84.358205,5.18633333333333,14.3993333333333,79.1233333333333,6.47733333333333,1.49876666666667,0.1,"Sandy Loam",37.96994781,"Pinus elliottii"
"751010","Nyssa ogeche",31.489799,-83.534522,4.742,14.534,75.429,10.037,1.59706666666667,0.666666666666667,"Sandy Loam",105.233696,"Pinus elliottii"
"751017","Nyssa ogeche",30.147411,-81.867653,4.9105,2.452875,94.09725,3.34,1.4802125,0.1,"Loamy Sand",25.35085487,"Pinus elliottii"
"751019","Nyssa ogeche",30.714151,-82.158958,4.85,4.68,87.07,8.25,1.5418,0.1,"Loamy Sand",37.61190796,"Pinus elliottii"
"751021","Nyssa ogeche",30.266538,-85.90075,5.57166666666667,1.86666666666667,93.3083333333333,4.825,1.55766666666667,0.1,"Loamy Sand",10.61486912,"Pinus elliottii"
"751023","Nyssa ogeche",30.175945,-81.37607,5.2118,1.47,97.557,0.973,1.57326,1,"Loamy Sand",2.9919765,"Pinus elliottii"
"751025","Nyssa ogeche",30.129008,-81.545295,4.9,3.9025,94.5,0.80425,1.474075,0.1,"Loamy Sand",3.298801422,"Pinus elliottii"
"751046","Nyssa ogeche",32.205258,-80.733513,5.3125,4.375,95.0125,0.6125,1.49875,0.5,"Loamy Sand",5.404260159,"Pinus elliottii"
"751058","Nyssa ogeche",29.63203,-85.104125,6.23333333333333,1.16666666666667,97.6666666666667,1.16666666666667,1.66533333333333,8.6,"Loamy Sand",2.505410433,"Pinus elliottii"
"751083","Nyssa ogeche",29.716329,-81.335234,4.88871428571429,3.84785714285714,92.0061135371179,4.07321688500728,1.4596,0.1,"Loamy Sand",11.52382183,"Pinus elliottii"
"751087","Nyssa ogeche",29.959694,-81.636658,4.65,3.7725,93.1256666666667,2.86933333333333,1.48673333333333,0.1,"Loamy Sand",3.633504391,"Pinus elliottii"
"751096","Nyssa ogeche",30.323993,-86.149358,4.76798143851508,4.55290023201856,91.5598607888631,3.88723897911833,1.30664,0.1,"Loamy Sand",1.416551352,"Pinus elliottii"
"751098","Nyssa ogeche",30.712466,-82.162474,4.85,4.68,87.07,8.25,1.5418,0.1,"Loamy Sand",37.04726028,"Pinus elliottii"
"751099","Nyssa ogeche",29.997658,-81.355361,5.036,3.548,94.713,1.739,1.5127,0.1,"Loamy Sand",1.575466633,"Pinus elliottii"
"751103","Nyssa ogeche",30.060945,-83.910699,5.69050445103858,5.58189910979228,91.5952522255193,2.82284866468843,1.5886646884273,0.1,"Loamy Sand",0.753720999,"Pinus elliottii"
"751109","Nyssa ogeche",30.013525,-81.403625,4.82633333333333,3.03333333333333,93.8806666666667,3.086,1.4411,0.1,"Loamy Sand",10.96616554,"Pinus elliottii"
"751110","Nyssa ogeche",29.64646,-82.34566,5.225,5.0825,92.98,1.9375,1.52305,0.1,"Loamy Sand",45.46541595,"Pinus elliottii"
"751124","Nyssa ogeche",30.398513,-86.89678,5.1136,1.0428,96.834,2.1232,1.5722,3.66,"Loamy Sand",1.448936582,"Pinus elliottii"
"751129","Nyssa ogeche",29.715725,-82.463538,5.4448,7.095,89.2272,3.6778,1.47808,0.1,"Loamy Sand",52.5152092,"Pinus elliottii"
"751132","Nyssa ogeche",29.780332,-85.407171,6.7135,2.5,95.25,2.25,1.6375,8.42,"Loamy Sand",1.345143557,"Pinus elliottii"
"751142","Nyssa ogeche",29.76207,-81.29658,4.82633333333333,3.03333333333333,93.8806666666667,3.086,1.4411,0.1,"Loamy Sand",8.313881874,"Pinus elliottii"
"751148","Nyssa ogeche",29.647892,-82.346038,5.225,5.0825,92.98,1.9375,1.52305,0.1,"Loamy Sand",47.74491119,"Pinus elliottii"
"751153","Nyssa ogeche",30.714598,-82.157247,4.85,4.68,87.07,8.25,1.5418,0.1,"Loamy Sand",38.40670395,"Pinus elliottii"
"751164","Nyssa ogeche",29.760343,-81.29592,5.48775,1.52825,96.126,2.34575,1.463675,0.0775,"Loamy Sand",8.204083443,"Pinus elliottii"
"751169","Nyssa ogeche",29.967621,-84.444686,5.1558,1.1156,98.124,0.7604,1.5168,0.1,"Loamy Sand",2.547999859,"Pinus elliottii"
"751173","Nyssa ogeche",31.525321,-82.772334,5.3,3,90.6,6.4,1.48,0,"Loamy Sand",55.85631561,"Pinus elliottii"
"751180","Nyssa ogeche",29.639761,-82.267761,5.5414,1.858,96.292,1.85,1.51892,0.1,"Loamy Sand",37.75705719,"Pinus elliottii"
"751189","Nyssa ogeche",30.951599,-81.624024,4.88666666666667,4.38333333333333,89.1133333333333,6.50333333333333,1.4635,0.0333333333333333,"Loamy Sand",9.898674965,"Pinus elliottii"
"751195","Nyssa ogeche",30.305773,-86.084604,4.87142857142857,2.613,94.3537142857143,3.03328571428571,1.43691428571429,0.1,"Loamy Sand",3.733500242,"Pinus elliottii"
"751201","Nyssa ogeche",29.641451,-82.32312,4.9108,12.7102,83.7008,3.589,1.52812,0.1,"Sandy Loam",39.05250549,"Pinus elliottii"
"751209","Nyssa ogeche",30.626829,-81.537657,4.77551622418879,6.10425,76.12625,2.439,1.331825,0.1,"Loamy Sand",4.48946476,"Pinus elliottii"
"751210","Nyssa ogeche",29.673106,-81.26043,5.0736,2.5236,95.9602,1.5162,1.558,0.64,"Loamy Sand",3.760677814,"Pinus elliottii"
"751212","Nyssa ogeche",30.404445,-81.897308,4.9,3.9025,94.5,0.80425,1.474075,0.1,"Loamy Sand",24.17791748,"Pinus elliottii"
"751213","Nyssa ogeche",30.058514,-81.374778,5.295,4.886,91.6376,3.4764,1.48976,0.1,"Loamy Sand",0.967318773,"Pinus elliottii"
"751221","Nyssa ogeche",29.757801,-85.396644,6.4125,1.5,96.63125,1.86875,1.65725,6.175,"Loamy Sand",2.003319025,"Pinus elliottii"
"751231","Nyssa ogeche",29.562575,-82.630403,5.4384,2.3236,95.6296,2.0468,1.50016,0.1,"Loamy Sand",17.49288559,"Pinus elliottii"
"751240","Nyssa ogeche",29.78169,-85.40761,6.7135,2.5,95.25,2.25,1.6375,8.42,"Loamy Sand",2.024903059,"Pinus elliottii"
"751245","Nyssa ogeche",31.158833,-83.727798,5.3,22.478,68.97,8.552,1.601,1,"Sandy Loam",89.62142181,"Pinus elliottii"
"751252","Nyssa ogeche",30.062192,-81.37777,5.295,4.886,91.6376,3.4764,1.48976,0.1,"Loamy Sand",1.054456711,"Pinus elliottii"
"751266","Nyssa ogeche",30.025347,-81.337272,5.036,3.548,94.713,1.739,1.5127,0.1,"Loamy Sand",1.421272397,"Pinus elliottii"
"751273","Nyssa ogeche",30.099688,-82.81922,4.93953488372093,3.88895348837209,94.5110465116279,1.6,1.374325,0.1,"Loamy Sand",28.86737442,"Pinus elliottii"
"751284","Nyssa ogeche",30.371103,-81.824958,5.0125,2.905,94.5,0.706125,1.4868375,0.1,"Loamy Sand",24.30743408,"Pinus elliottii"
"751285","Nyssa ogeche",30.314292,-84.049453,4.96495468277946,6.69033232628399,88.2540785498489,5.05558912386707,1.39985,0.1,"Loamy Sand",9.301305771,"Pinus elliottii"
"751291","Nyssa ogeche",29.836188,-81.299019,6.97457627118644,20.7125,48.3830708661417,18.9988188976378,0.874125,18.025,"Sandy Loam",0.425953656,"Pinus elliottii"
"751296","Nyssa ogeche",29.812314,-85.307217,6.54886731391586,3.75852272727273,92.9147727272727,3.32670454545455,1.4001,9.47,"Loamy Sand",0.815541029,"Pinus elliottii"
"751298","Nyssa ogeche",29.825505,-82.630408,5.24921875,3.52916666666667,94.4716145833333,1.99921875,1.55872395833333,0.1,"Loamy Sand",17.93024635,"Pinus elliottii"
"751312","Nyssa ogeche",30.714495,-82.155642,4.674,2.1475,95.8425,2.01,1.56525,0.05,"Loamy Sand",38.9513855,"Pinus elliottii"
"751334","Nyssa ogeche",30.474792,-81.510842,4.775,3.8525,90.9155,5.232,1.55065,0.1,"Loamy Sand",7.539011478,"Pinus elliottii"
"751364","Nyssa ogeche",30.471395,-81.891962,5.18333333333333,3.44866666666667,93.172,5.525,1.51206666666667,0.1,"Loamy Sand",19.14159966,"Pinus elliottii"
"751366","Nyssa ogeche",29.692263,-81.960013,5.355,1.44957142857143,97.4585714285714,1.09185714285714,1.57632857142857,1,"Loamy Sand",33.1530304,"Pinus elliottii"
"751377","Nyssa ogeche",30.328909,-86.155117,5.1,2.5912,94.5076,2.9012,1.5322,0.1,"Loamy Sand",1.543912768,"Pinus elliottii"
"751381","Nyssa ogeche",29.734097,-82.21795,4.86933333333333,4.65833333333333,92.1636666666667,3.178,1.62336666666667,0.1,"Loamy Sand",44.15678787,"Pinus elliottii"
"751387","Nyssa ogeche",30.023878,-81.335228,5.07775,1.20225,97.36625,1.4315,1.505025,0.1,"Loamy Sand",2.986217499,"Pinus elliottii"
"751392","Nyssa ogeche",29.79866,-81.628624,4.97875,3.01825,91.30175,5.68,1.500375,0.1,"Loamy Sand",8.062486649,"Pinus elliottii"
"751401","Nyssa ogeche",30.1081,-84.144446,5.41486880466472,8.02737752161383,87.1837175792507,4.78890489913545,1.48824207492795,0.1,"Loamy Sand",1.195208073,"Pinus elliottii"
"751403","Nyssa ogeche",29.732879,-82.220742,4.86933333333333,4.65833333333333,92.1636666666667,3.178,1.62336666666667,0.1,"Loamy Sand",45.11565018,"Pinus elliottii"
"751412","Nyssa ogeche",31.953,-81.051125,5,13.39,74.913,11.697,1.5035,0,"Sandy Loam",2.57061553,"Pinus elliottii"
"751423","Nyssa ogeche",30.370972,-86.303863,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",3.583787441,"Pinus elliottii"
"751429","Nyssa ogeche",29.715858,-85.121819,4.87142857142857,2.613,94.3537142857143,3.03328571428571,1.43691428571429,0.1,"Loamy Sand",1.561656237,"Pinus elliottii"
"751432","Nyssa ogeche",30.079169,-81.562929,5.036,3.548,94.713,1.739,1.5127,0.1,"Loamy Sand",6.988372803,"Pinus elliottii"
"751445","Nyssa ogeche",29.377158,-83.037687,6.02944162436548,3.4261421319797,94.9634517766497,1.61040609137056,1.57972081218274,0.314720812182741,"Loamy Sand",1.612495303,"Pinus elliottii"
"751451","Nyssa ogeche",29.575299,-82.023376,5.3635838150289,2.68233890214797,96.3727923627685,0.944868735083532,1.16418333333333,1,"Loamy Sand",24.52052689,"Pinus elliottii"
"751453","Nyssa ogeche",29.565212,-82.18923,4.8632,4.786,91.952,3.262,1.52718,0.1,"Loamy Sand",30.07893753,"Pinus elliottii"
"751469","Nyssa ogeche",30.250008,-81.904992,4.6,11.2225,79.711,9.90725,1.496475,0.1,"Sandy Loam",25.21481514,"Pinus elliottii"
"751470","Nyssa ogeche",29.696602,-81.942304,5.68728323699422,4.85356454720617,92.5782273603083,2.56820809248555,1.39558333333333,1,"Loamy Sand",28.33243561,"Pinus elliottii"
"751478","Nyssa ogeche",29.812667,-83.317689,5.2716,4.212,94.6072,1.1808,1.47854,0.1,"Loamy Sand",7.329278469,"Pinus elliottii"
"751491","Nyssa ogeche",29.670249,-81.26061,6.97457627118644,20.7125,48.3830708661417,18.9988188976378,0.874125,18.025,"Sandy Loam",1.591481686,"Pinus elliottii"
"751504","Nyssa ogeche",29.682892,-81.733939,4.7425,2.71216666666667,91.6193333333333,5.6685,1.5067,0.1,"Loamy Sand",5.066300392,"Pinus elliottii"
"751507","Nyssa ogeche",30.278764,-85.915109,5.05,3.65,92.6,3.75,1.42475,0.1,"Loamy Sand",8.406710625,"Pinus elliottii"
"751515","Nyssa ogeche",30.0617,-81.376533,6.29124293785311,32.0157480314961,48.7732283464567,19.2110236220472,0.880925,24,"Sandy Clay Loam",0.780253947,"Pinus elliottii"
"751527","Nyssa ogeche",29.430328,-81.678582,5.05,2.7475,94.7925,2.46,1.5789,0.1,"Loamy Sand",0.641310573,"Pinus elliottii"
"751533","Nyssa ogeche",29.961089,-84.384987,4.6888,1.3584,96.4826,2.159,1.485,0.1,"Loamy Sand",1.404442906,"Pinus elliottii"
"751536","Nyssa ogeche",30.525133,-86.492763,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",18.05221748,"Pinus elliottii"
"751539","Nyssa ogeche",30.717977,-86.810055,5.04752475247525,12.4990099009901,63.1042904290429,24.396699669967,1.3805,0.1,"Sandy Loam",10.11745834,"Pinus elliottii"
"751541","Nyssa ogeche",30.24418,-81.910095,4.6,11.2225,79.711,9.90725,1.496475,0.1,"Sandy Loam",24.70499992,"Pinus elliottii"
"751551","Nyssa ogeche",29.663453,-84.869129,5.713,3.548,93.6804,2.7716,1.55576,6.816,"Loamy Sand",1.83446312,"Pinus elliottii"
"751559","Nyssa ogeche",29.78317,-81.317062,5.0736,2.5236,95.9602,1.5162,1.558,0.64,"Loamy Sand",8.416722298,"Pinus elliottii"
"751562","Nyssa ogeche",30.187972,-84.07505,5.5234375,6.33385416666667,89.2585069444444,4.40763888888889,1.45885416666667,0.1,"Loamy Sand",3.943858385,"Pinus elliottii"
"751572","Nyssa ogeche",30.457067,-81.825492,5.1026,12.768,76.432,10.8,1.42672,0.1,"Sandy Loam",5.628261089,"Pinus elliottii"
"751582","Nyssa ogeche",30.774755,-86.133733,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",59.86514282,"Pinus elliottii"
"751592","Nyssa ogeche",30.738705,-82.139305,4.85,4.68,87.07,8.25,1.5418,0.1,"Loamy Sand",37.86152649,"Pinus elliottii"
"751597","Nyssa ogeche",30.323382,-86.147571,4.87142857142857,2.613,94.3537142857143,3.03328571428571,1.43691428571429,0.1,"Loamy Sand",2.183781147,"Pinus elliottii"
"751607","Nyssa ogeche",30.37073,-86.304078,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",3.591923237,"Pinus elliottii"
"751610","Nyssa ogeche",30.412016,-84.844052,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",51.83597565,"Pinus elliottii"
"751624","Nyssa ogeche",31.070785,-85.274036,5.06,23.4,58.18,18.42,1.586,0.44,"Sandy Loam",50.92819595,"Pinus elliottii"
"751632","Nyssa ogeche",30.2167,-82.3881,4.7608,4.866,90.0882,5.0458,1.50944,0.3898,"Loamy Sand",54.20855713,"Pinus elliottii"
"751638","Nyssa ogeche",30.446347,-81.831542,5.11666666666667,2.83916666666667,94.5,0.701833333333333,1.50283333333333,0.1,"Loamy Sand",13.30377007,"Pinus elliottii"
"751639","Nyssa ogeche",29.292953,-83.042975,5.49927760577915,3.63395252837977,94.7526315789474,1.61341589267286,1.48858617131063,0.1,"Loamy Sand",1.548691988,"Pinus elliottii"
"751640","Nyssa ogeche",31.287492,-83.883881,5.86,19.16,71.228,9.612,1.6056,1,"Sandy Loam",106.9167404,"Pinus elliottii"
"751642","Nyssa ogeche",29.829444,-83.578575,4.93867924528302,3.18396226415094,94.4487870619946,2.36725067385445,1.47237196765499,0.1,"Loamy Sand",2.216706753,"Pinus elliottii"
"751646","Nyssa ogeche",30.217027,-81.761704,5.1026,12.768,76.432,10.8,1.42672,0.1,"Sandy Loam",8.116072655,"Pinus elliottii"
"751659","Nyssa ogeche",30.323978,-86.148711,4.76798143851508,4.55290023201856,91.5598607888631,3.88723897911833,1.30664,0.1,"Loamy Sand",1.165477395,"Pinus elliottii"
"751663","Nyssa ogeche",30.579745,-84.613534,5.3072,21.8834,66.5678,11.5488,1.57202,0.4216,"Sandy Loam",76.01557159,"Pinus elliottii"
"751664","Nyssa ogeche",30.45846,-84.27767,5.1468,16.9698,72.1266,10.9036,1.6131,0.64,"Sandy Loam",62.61693192,"Pinus elliottii"
"751665","Nyssa ogeche",30.170565,-84.403944,4.87142857142857,2.613,94.3537142857143,3.03328571428571,1.43691428571429,0.1,"Loamy Sand",9.362588882,"Pinus elliottii"
"751666","Nyssa ogeche",29.890147,-84.799665,4.657,3.68916666666667,93.0095,3.30133333333333,1.48545,0.1,"Loamy Sand",4.506464958,"Pinus elliottii"
"751667","Nyssa ogeche",30.443672,-83.4698,4.73942307692308,11.0459134615385,82.475,6.47908653846154,1.3132,0.1,"Sandy Loam",32.72657394,"Pinus elliottii"
"751668","Nyssa ogeche",30.151384,-84.572399,4.88091603053435,5.14417293233083,90.0142857142857,4.84154135338346,1.25932857142857,0.1,"Loamy Sand",16.91364861,"Pinus elliottii"
"751671","Nyssa ogeche",30.241138,-84.883083,5.139,2.8014,93.3764,3.8222,1.48838,0.1,"Loamy Sand",25.98373222,"Pinus elliottii"
"751673","Nyssa ogeche",30.01628,-84.36742,6.78591836734694,4.82836734693878,91.084693877551,4.0869387755102,1.47116,10.098,"Loamy Sand",2.175649881,"Pinus elliottii"
"751674","Nyssa ogeche",30.39727,-85.12646,4.99666666666667,17.402,66.194,16.404,1.52916666666667,0.133333333333333,"Sandy Loam",28.92196083,"Pinus elliottii"
"751677","Nyssa ogeche",30.43457,-84.24805,5.18625,12.06875,78.44925,9.482,1.61475,0.325,"Sandy Loam",46.80611801,"Pinus elliottii"
"751679","Nyssa ogeche",29.61587,-81.465052,6.021,3.70785714285714,93.9107142857143,2.38142857142857,1.5822,1,"Loamy Sand",4.56004858,"Pinus elliottii"
"751680","Nyssa ogeche",29.717,-81.245,6.95708661417323,27.1066666666667,48.7732283464567,19.2110236220472,1.0579,24,"Sandy Clay Loam",0.443481743,"Pinus elliottii"
"751681","Nyssa ogeche",30.482,-81.475,4.775,3.8525,90.9155,5.232,1.55065,0.1,"Loamy Sand",4.021576881,"Pinus elliottii"
"751682","Nyssa ogeche",29.713,-81.23,5.53,1.70357142857143,97.408,0.888428571428571,1.56335714285714,1,"Loamy Sand",2.1953969,"Pinus elliottii"
"751683","Nyssa ogeche",31.96161,-81.07475,4.84766666666667,10.35,81.2466666666667,8.40333333333333,1.49073333333333,0,"Sandy Loam",4.229337692,"Pinus elliottii"
"751684","Nyssa ogeche",32.1782,-81.4441,5.1975,8.62,85.224,6.156,1.507,0,"Loamy Sand",24.99956322,"Pinus elliottii"
"751685","Nyssa ogeche",29.71,-81.235,7.085,2.49,95.879,1.631,1.48805,0.1,"Loamy Sand",1.213673115,"Pinus elliottii"
"751689","Nyssa ogeche",30.5169,-86.4822,4.97366666666667,2.63433333333333,90.63,6.73566666666667,1.66801666666667,0.1,"Loamy Sand",11.44160271,"Pinus elliottii"
"751699","Nyssa ogeche",30.023204,-81.63656,4.88871428571429,3.84785714285714,92.0061135371179,4.07321688500728,1.4596,0.1,"Loamy Sand",6.05729723,"Pinus elliottii"
"751701","Nyssa ogeche",29.61944,-82.327777,5.0015,4.09,94.1066666666667,1.80333333333333,1.5163,0.1,"Loamy Sand",18.57308578,"Pinus glabra"
"751702","Nyssa ogeche",31.861235,-82.055828,5.3,3,95.5,1.5,1.48,0,"Loamy Sand",19.77812576,"Pinus glabra"
"751703","Nyssa ogeche",29.730953,-82.452055,5.4448,7.095,89.2272,3.6778,1.47808,0.1,"Loamy Sand",54.30355835,"Pinus glabra"
"751704","Nyssa ogeche",31.17717,-83.538727,4.85066666666667,8.798,77.383,13.819,1.5878,0.799,"Sandy Loam",58.04131317,"Pinus glabra"
"751706","Nyssa ogeche",29.721497,-82.392175,5.47242857142857,4.95614285714286,91.6931428571429,3.35071428571429,1.57968571428571,0.1,"Loamy Sand",55.01652527,"Pinus glabra"
"751707","Nyssa ogeche",29.69217,-82.392475,4.74742857142857,6.61785714285714,88.4451428571429,4.937,1.5489,0.1,"Loamy Sand",50.37401199,"Pinus glabra"
"751708","Nyssa ogeche",30.519495,-84.390205,5.30403877221325,11.8483037156704,76.4132471728594,11.7384491114701,1.258775,0.1,"Sandy Loam",27.32290459,"Pinus glabra"
"751709","Nyssa ogeche",29.707041,-82.394936,4.96366666666667,7.17833333333333,87.7686666666667,5.053,1.55283333333333,0.1,"Loamy Sand",44.27505875,"Pinus glabra"
"751712","Nyssa ogeche",30.566523,-84.947801,5.249,9.551,85.08875,5.36025,1.4845,0.1,"Loamy Sand",54.80516434,"Pinus glabra"
"751715","Nyssa ogeche",30.456452,-84.975363,5.33166666666667,3.026,93.62,3.354,1.50136666666667,0.075,"Loamy Sand",45.19884109,"Pinus glabra"
"751722","Nyssa ogeche",29.715409,-82.465291,4.859,26.45,66.6828333333333,6.86716666666667,1.51408333333333,0.1,"Sandy Loam",42.50872803,"Pinus glabra"
"751723","Nyssa ogeche",32.768847,-80.446097,4.8,44.575,25.276,30.149,1.4,0,"Clay",1.354695439,"Pinus glabra"
"751724","Nyssa ogeche",32.54045,-81.198547,6.61,41.65,32.6,25.75,1.45,0,"Clay",7.884126663,"Pinus glabra"
"751725","Nyssa ogeche",30.216944,-84.257774,5.70175,2.89775,92.63075,4.4715,1.5216,0.1,"Loamy Sand",5.447256088,"Pinus glabra"
"751729","Nyssa ogeche",30.091335,-84.359111,4.87142857142857,2.613,94.3537142857143,3.03328571428571,1.43691428571429,0.1,"Loamy Sand",4.329706669,"Pinus glabra"
"751731","Nyssa ogeche",32.043768,-82.059208,5.86,19.16,71.228,9.612,1.6212,1,"Sandy Loam",56.70307159,"Pinus glabra"
"751732","Nyssa ogeche",32.43059,-81.021627,5,9.88,81.696,8.424,1.5628,0,"Sandy Loam",14.44961834,"Pinus glabra"
"751768","Nyssa ogeche",29.61298,-82.41081,5.47242857142857,4.95614285714286,91.6931428571429,3.35071428571429,1.57968571428571,0.1,"Loamy Sand",24.45973778,"Pinus glabra"
"751769","Nyssa ogeche",29.644505,-82.341931,5.225,5.0825,92.98,1.9375,1.52305,0.1,"Loamy Sand",39.04220581,"Pinus glabra"
"751771","Nyssa ogeche",29.923333,-82.921667,5.5582,9.5148,85.5608,4.9244,1.49702,0.1,"Loamy Sand",7.483891487,"Pinus glabra"
"751772","Nyssa ogeche",29.644333,-82.343833,5.225,5.0825,92.98,1.9375,1.52305,0.1,"Loamy Sand",41.71461868,"Pinus glabra"
"751773","Nyssa ogeche",30.742167,-81.773667,6.293,31.83725,51.38025,17.50675,1.45125,0.1,"Sandy Clay Loam",2.926775217,"Pinus glabra"
"751782","Nyssa ogeche",30.996667,-86.184167,5.3,7.26,81.414,11.326,1.629,0,"Sandy Loam",54.78613281,"Pinus glabra"
"751785","Nyssa ogeche",30.472329,-84.087205,5.18625,12.06875,78.44925,9.482,1.61475,0.325,"Sandy Loam",30.23056793,"Pinus glabra"
"751787","Nyssa ogeche",29.907678,-82.420738,4.93941605839416,7.94525547445255,86.3880778588808,5.66666666666667,1.27054,0.1,"Loamy Sand",25.92026138,"Pinus glabra"
"751791","Nyssa ogeche",29.715228,-82.461722,5.4448,7.095,89.2272,3.6778,1.47808,0.1,"Loamy Sand",55.1763649,"Pinus glabra"
"751793","Nyssa ogeche",30.788153,-84.665895,4.8,27.175,47.475,25.35,1.61,0,"Sandy Clay Loam",23.811409,"Pinus glabra"
"751794","Nyssa ogeche",29.716573,-82.412446,5.0118,13.2032,82.1506,4.6462,1.52956,0.1,"Sandy Loam",48.79627991,"Pinus glabra"
"751798","Nyssa ogeche",29.735453,-82.455397,5.5414,1.858,96.292,1.85,1.51892,0.1,"Loamy Sand",47.80181122,"Pinus glabra"
"751799","Nyssa ogeche",29.713805,-82.460587,5.355,1.44957142857143,97.4585714285714,1.09185714285714,1.57632857142857,1,"Loamy Sand",58.20463181,"Pinus glabra"
"751800","Nyssa ogeche",31.861024,-82.059114,5.5,1.5,97,1.5,1.7,0,"Loamy Sand",23.10412407,"Pinus glabra"
"751803","Nyssa ogeche",32.68551,-80.38807,4.6,6,84.858,9.142,1.498,0,"Sandy Loam",3.146554232,"Pinus glabra"
"751805","Nyssa ogeche",30.688968,-84.853005,4.9596,21.9366,71.0392,7.0242,1.51944,0.1,"Sandy Loam",15.454216,"Pinus glabra"
"751811","Nyssa ogeche",29.715533,-82.461118,5.47242857142857,4.95614285714286,91.6931428571429,3.35071428571429,1.57968571428571,0.1,"Loamy Sand",54.89135742,"Pinus glabra"
"751812","Nyssa ogeche",31.863186,-82.053791,5.5,1.5,97,1.5,1.7,0,"Loamy Sand",22.87721634,"Pinus glabra"
